id,constituency_name,inec_code,constituency_type,composition,collation_centre,state_id,state_inec_code,state_name,cscdb_country_id,cscdb_country_code,cscdb_country_name,parent_constituency_id,parent_constituency_name,parent_constituency_inec_code
1278,Ayedire/Iwo/Ola-Oluwa,FC/291/OS,Federal Constituency,The entire Geographical Area of Ayedire/Iwo/Ola-Oluwa LGAs,BAPT. HIGH SCH. ADEKE IWO,30,OS,OSUN STATE,161,NG,Nigeria,,,
1279,Ayedaade/Irewole/Isokan,FC/292/OS,Federal Constituency,The entire Geographical Area of Ayedaade/Irewole/Isokan LGAs,IREWOLE LGA SEC.,30,OS,OSUN STATE,161,NG,Nigeria,,,
1280,Ede North/Ede South/ Egbedore/Ejigbo,FC/293/OS,Federal Constituency,The entire Geographical Area of Ede North/Ede South/Egbedore/Ejigbo LGAs,EDE TOWN HALL EDE,30,OS,OSUN STATE,161,NG,Nigeria,,,
1281,Afijio/Oyo East/Oyo West/ Atiba,FC/294/OY,Federal Constituency,The entire Geographical Area of Afijio/Oyo East/Oyo West/Atiba LGAs,INEC OFFICE KOSOBO,31,OY,OYO STATE,161,NG,Nigeria,,,
1282,Akinyele/Lagelu,FC/295/OY,Federal Constituency,The entire Geographical Area of Akinyele/Lagelu LGAs,LG. SECRETARIAT MONIYA AKINYELE,31,OY,OYO STATE,161,NG,Nigeria,,,
1283,Egbeda/Ona-Ara,FC/296/OY,Federal Constituency,The entire Geographical Area of Egbado/Ona-Ara LGAs,SDP BUILDING EGEDA,31,OY,OYO STATE,161,NG,Nigeria,,,
1284,Ibarapa Central/Ibarapa North,FC/297/OY,Federal Constituency,The entire Geographical Area of Ibarapa Central/Ibarapa North LGAs,"LG SEC. IGBO ORA, IBARAPA CENTRAL",31,OY,OYO STATE,161,NG,Nigeria,,,
1285,Ibarapa East/Ido,FC/298/OY,Federal Constituency,The entire Geographical Area of Ibarapa East/Ido LGAs,INEC OFFICE IDO,31,OY,OYO STATE,161,NG,Nigeria,,,
1286,Saki East/Saki West/Atisbo,FC/299/OY,Federal Constituency,The entire Geographical Area of Saki East/Saki West/Atisbo LGAs,LG. SEC. SAKI WEST,31,OY,OYO STATE,161,NG,Nigeria,,,
1287,Irepo/Orelope/Olorunsogo,FC/300/OY,Federal Constituency,The entire Geographical Area of Irepo/Orelope/Olorunsogo LGAs,"LG. SEC. IGBOWO, OORELOPE LG",31,OY,OYO STATE,161,NG,Nigeria,,,
1288,Iseyin/Itesiwaju/Kajola/ Iwajowa,FC/301/OY,Federal Constituency,The entire Geographical Area of Iseyin/Itesiwaju/Kajola/Iwajowa LGAs,LG SEC. ISEYIN,31,OY,OYO STATE,161,NG,Nigeria,,,
1289,Ogbomoso North/ Ogbomoso South/Orire,FC/302/OY,Federal Constituency,The entire Geographical Area of Ogbomoso North/Ogbomoso South/Oriire LGAs,TOWN HALL OJA IGBO OGBOMOSHO NORTH,31,OY,OYO STATE,161,NG,Nigeria,,,
1290,Ogo-Oluwa/Surulere,FC/303/OY,Federal Constituency,The entire Geographical Area of Ogo-Oluwa/Surulere LGAs,LG SEC. AJAAWA,31,OY,OYO STATE,161,NG,Nigeria,,,
1291,Oluyole,FC/304/OY,Federal Constituency,The entire Geographical Area of Oluyole LGA,LG. IDI AYUNRE OLUYOLE LG.,31,OY,OYO STATE,161,NG,Nigeria,,,
1292,Ibadan North East/Ibadan South East,FC/305/OY,Federal Constituency,The entire Geographical Area of Ibadan North East/ Ibadan South East LGAs,"LG. SEC. MAPO HALL, IBADAN SOUTH EAST",31,OY,OYO STATE,161,NG,Nigeria,,,
1293,Ibadan South West/Ibadan North West,FC/306/OY,Federal Constituency,The entire Geographical Area of Ibadan South West/Ibadan North West LGAs,"LG. SEC. RING ROAD, OLUYOLE ESTATE, IBADAN SOUTH WEST.",31,OY,OYO STATE,161,NG,Nigeria,,,
1294,Ibadan North,FC/307/OY,Federal Constituency,The entire Geographical Area of Ibadan North LGA,"LG. SEC. AGODI,IBADAN NORTH",31,OY,OYO STATE,161,NG,Nigeria,,,
1295,Jos North/Bassa ,FC/308/PL,Federal Constituency,The entire Geographical Area of Jos North/Bassa LGAs,JOS NORTH LG SECRETARIAT,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1296,Jos South/Jos East,FC/309/PL,Federal Constituency,The entire Geographical Area of Jos South/Jos East LGAs,JOS SOUTH LG SECRETARIAT,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1297,Barkin Ladi/Riyom,FC/310/PL,Federal Constituency,The entire Geographical Area of Barkin Ladi/Riyom LGAs,BARKIN LAD LG SECRETARIAT,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1298,Bokkos/Mangu,FC/311/PL,Federal Constituency,The entire Geographical Area of Bokkos/Mangu LGAs,MANGU LG SEC.,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1299,Kanke/Pankshin/Kanam,FC/312/PL,Federal Constituency,The entire Geographical Area of Kanke/Pankshin/Kanam L.G.As,PANKSHIN LG SECRETARIAT,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1300,Wase,FC/313/PL,Federal Constituency,The entire Geographical Area of Wase LGA,WASE LGA SEC.,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1301,Langtang North/Langtang South,FC/314/PL,Federal Constituency,The entire Geographical Area of Langtang North/Langtang South LGAs,LANGTANG NORTH LG SEC.,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1302,Mikang/Qua’an/Pan/Shedam,FC/315/PL,Federal Constituency,The entire Geographical Area of Mikang/Qua'an/Pan/Shedam LGAs,SHENDAM LG SECRETARIAT,32,PL,PLATEAU STATE,161,NG,Nigeria,,,
1303,Abua-Odual/Ahaoda East,FC/316/RV,Federal Constituency,The entire Geographical Area of Abua-Odual/Ahaoda East LGAs,COUNCIL HALL AHOADA ,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1304,Ahoada West/Ogba Egbema,FC/317/RV,Federal Constituency,The entire Geographical Area of Ahoada West/Ogba Egbema LGAs,CIVIC CENTRE OMOKU,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1305,Degema/Bonny,FC/318/RV,Federal Constituency,The entire Geographical Area of Degema/Bonny LGAs,COUNCIL HALL DEGEMA,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1306,Akuku-Toru/Asari-Toru,FC/319/RV,Federal Constituency,The entire Geographical Area of Akuku-Toru/Asari-Toru LGAs,MULTI-PURPOSE HALL ABONNEMA,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1307,Okrika/Ogu-Bolo,FC/320/RV,Federal Constituency,The entire Geographical Area of Okrika/Ogu-Bolo LGAs,COUNCIL HALL OKRIKA,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1308,Opobo/Nkoro/Andoni,FC/321/RV,Federal Constituency,The entire Geographical Area of Opobo/Nkoro/Andoni LGAs,COUNCIL HALL NGO,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1309,Eleme/Tai/Oyigbo,FC/322/RV,Federal Constituency,The entire Geographical Area of Eleme/Tai/Oyigbo LGAs,OLD COUNCIL HALL,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1310,Khana/Gokana,FC/323/RV,Federal Constituency,The entire Geographical Area of Khana/Gokana LGAs,SWANU-FINIMA NWIKA CONF HALL BORI,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1311,Ikwerre/Umohua,FC/324/RV,Federal Constituency,The entire Geographical Area of Ikwerre/Umohua LGAs,ISIOKPO COUNCIL HALL,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1312,Etche/Omuma,FC/325/RV,Federal Constituency,The entire Geographical Area of Etvhe/Omuma LGAs,COUNCIL OKEHI,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1313,Obio Akpor,FC/326/RV,Federal Constituency,The entire Geographical Area of Obio Akpor LGA,LG COUNCIL HALL RUMUODUMANYA,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1314,Port Harcourt I,FC/327/RV,Federal Constituency,Part of Port Harcourt LGA,CITY COUNCIL PH,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1315,Port Harcourt II,FC/328/RV,Federal Constituency,Part of Port Harcourt LGA,CITY COUNCIL PH,33,RV,RIVERS STATE,161,NG,Nigeria,,,
1316,Isa/Sabon Birni,FC/329/SO,Federal Constituency,The entire Geographical Area of Isa/Sabon Birni L.G.As,ISA LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1317,Goronyo/Gada,FC/330/SO,Federal Constituency,The entire Geographical Area of Goronyo/Gada L.G.As,GADA LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1318,Wurno/Rabah,FC/331/SO,Federal Constituency,The entire Geographical Area of Wurno/Rabah L.G.As,WURNO LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1319,Illela/Gwadabawa,FC/332/SO,Federal Constituency,The entire Geographical Area of Illela/Gwadabawa L.G.As,GWADABAWA LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1320,Tangaza/Gudu,FC/333/SO,Federal Constituency,The entire Geographical Area of Tangaza/Gudu L.Gas,TANGAZA ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1321,Binji/Silame,FC/334/SO,Federal Constituency,The entire Geographical Area of Binji/Silame L.G.As,BINJI LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1322,Kware/Wamakko,FC/335/SO,Federal Constituency,The entire Geographical Area of Kware/Wamakko L.G.As,KWARE LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1323,Sokoto North/Sokoto South,FC/336/SO,Federal Constituency,The entire Geographical Area of Sokoto North/Sokoto South L.G.As,SOKOTO NORTH LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1324,Dange-Shuni/Bodinga/Tureta,FC/337/SO,Federal Constituency,The entire Geographical Area of Dange-Shuni/Bodinga/Tureta L.G.As,BODINGA LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1325,Yabo/Shagari,FC/338/SO,Federal Constituency,The entire Geographical Area of Yabo/Shagari L.G.As,YABO LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1326,Kebbe/Tambuwal,FC/339/SO,Federal Constituency,The entire Geographical Area of Kebbe/ambuwal L.G.As,TAMBUWAL LGA CONF. ROOM,34,SO,SOKOTO STATE,161,NG,Nigeria,,,
1327,Bali/Gassol,FC/340/TR,Federal Constituency,The entire Geographical Area of Bali/Gassol L.G.As,BALI LGA SECRETARIAT,35,TR,TARABA STATE,161,NG,Nigeria,,,
1328,Takum/Donga/Ussa,FC/341/TR,Federal Constituency,The entire Geographical Area of Takum/Donga/Ussa L.G.As,TAKUM LGA SECRETARIAT,35,TR,TARABA STATE,161,NG,Nigeria,,,
1329,Sardauna/Kurmi/Gashaka,FC/342/TR,Federal Constituency,The entire Geographical Area of Sardauna/Kurmi/Gashaka L.G.As,SARDAUNA LGA SECRETARIAT,35,TR,TARABA STATE,161,NG,Nigeria,,,
1330,Ibi/Wukari,FC/343/TR,Federal Constituency,The entire Geographical Area of Ibi/Wukari L.G.As,WUKARI RECREATION CENTRE,35,TR,TARABA STATE,161,NG,Nigeria,,,
1331,Jalingo/Yorro/Zing,FC/344/TR,Federal Constituency,The entire Geographical Area of Jalingo/Yorro/Zing L.G.As,JALINGO LGA SECRETARIAT,35,TR,TARABA STATE,161,NG,Nigeria,,,
1332,Karim Lamido/Lau/Ardo-Kola,FC/345/TR,Federal Constituency,The entire Geographical Area of Karim Lamido/Lau/Ardo-Kola L.G.As,LAU LGA SECRETARIAT,35,TR,TARABA STATE,161,NG,Nigeria,,,
1333,Bade/Jakusko,FC/346/YB,Federal Constituency,The entire Geographical Area of Bade/Jakusko L.G.As,"GOVT. SEC. SCH.,GASHUA",36,YB,YOBE STATE,161,NG,Nigeria,,,
1334,Bursari/Geidam/Yunusari,FC/347/YB,Federal Constituency,The entire Geographical Area of Busari/Geidam/Yunusari L.G.As,FEDERAL SECRETARIAT,36,YB,YOBE STATE,161,NG,Nigeria,,,
1335,Damaturu/Gujba/Gulani/ Tarmuwa,FC/348/YB,Federal Constituency,The entire Geographical Area of Damaturu/Gujba/Gulani/Tarmuwa L.G.As,GSS GEIDAM,36,YB,YOBE STATE,161,NG,Nigeria,,,
1336,Fika/Fune,FC/349/YB,Federal Constituency,The entire Geographical Area of Fika/Fune L.G.As,GOVT SEC. SCH NGURU,36,YB,YOBE STATE,161,NG,Nigeria,,,
1337,Machina/Nguru/Yusufari/ Karasuwa,FC/350/YB,Federal Constituency,The entire Geographical Area of Machina/Nguru/Yusufari/Karasuwa L.G.As,"GOVT. SEC. SCH.,DAMAGUM",36,YB,YOBE STATE,161,NG,Nigeria,,,
1338,Nangere/Potiskm,FC/351/YB,Federal Constituency,The entire Geographical Area of Nangere/Potiskum L.G.As,CABS,36,YB,YOBE STATE,161,NG,Nigeria,,,
1339,Kaura-Namoda/Birnin Magaji,FC/352/ZF,Federal Constituency,The entire Geographical Area of Kaura-Namoda/Birnin Magaji L.G.As,INEC OFFICE KAURA NAMODA,37,ZF,ZAMFARA STATE,161,NG,Nigeria,,,
1340,Shinkafi/Zurmi,FC/353/ZF,Federal Constituency,The entire Geographical Area of Shinkafi/Zurmi L.G.As,INEC OFFICE ZURUMI,37,ZF,ZAMFARA STATE,161,NG,Nigeria,,,
1341,Gusau/Tsafe,FC/354/ZF,Federal Constituency,The entire Geographical Area of Gusau/Tsafe L.G.As,INEC OFFICE GUSAU,37,ZF,ZAMFARA STATE,161,NG,Nigeria,,,
1342,Bungudu/Maru,FC/355/ZF,Federal Constituency,The entire Geographical Area of Bungudu/Maru L.G.A,INEC OFFICE BUNGUDU,37,ZF,ZAMFARA STATE,161,NG,Nigeria,,,
1343,Anka/Talata Mafara,FC/356/ZF,Federal Constituency,The entire Geographical Area of Anka/Talata Marafa L.G.As,INEC OFFICE TALATA MAFARA,37,ZF,ZAMFARA STATE,161,NG,Nigeria,,,
1344,Bakura/Maradun,FC/357/ZF,Federal Constituency,The entire Geographical Area of Bakura/Maradun L.G.As,INEC OFFICE MARADUN,37,ZF,ZAMFARA STATE,161,NG,Nigeria,,,
1345,Gummi/Bukkuyum,FC/358/ZF,Federal Constituency,The entire Geographical Area of Gummi/Bukkuyum L.G.As,INEC OFFICE GUMMI,37,ZF,ZAMFARA STATE,161,NG,Nigeria,,,
1346,Abaji/Gwagwalada/Kwali/Kuje,FC/359/FCT,Federal Constituency,The entire Geographical Area of Abaji/Gwagwalada/Kwali/Kuje L.G.As,"Govt Central Primary School, Gwagwalwda.",15,FCT,ABUJA FEDERAL CAPITAL TERRITORY,161,NG,Nigeria,,,
1347,Municipal/Bwari,FC/360/FCT,Federal Constituency,The entire Geographical Area of Municipal/Bwari L.G.As,"Garki Primary School, Garki Area 10, Garki, Abuja.",15,FCT,ABUJA FEDERAL CAPITAL TERRITORY,161,NG,Nigeria,,,
1348,ABIA NORTH ,SD/001/AB,Senatorial District,"UMUNNEOCHI, ISUKWUATO, OHAFIA, AROCHUKWU, BENDE",COUNCIL HALL OHAFIA LGA HQS ,1,AB,ABIA STATE,161,NG,Nigeria,,,
1349,ABIA CENTRAL ,SD/002/AB,Senatorial District,"UMUAHIA NORTH, UMUAHIA SOUTH, IKWUANO, ISIALA NGWA NORTH, ISIALA NGWA SOUTH, ",COUNCIL HALL UMUAHIA NORTH LGA HQS,1,AB,ABIA STATE,161,NG,Nigeria,,,
1350,ABIA SOUTH ,SD/003/AB,Senatorial District,"ABA NORTH, ABA SOUTH, UGWUNAGBO, OBINGWA,  UKWA EAST, UKWA WEST & OSISIOMA ",ABA TOWN HALL ABA SOUTH LGA,1,AB,ABIA STATE,161,NG,Nigeria,,,
1351,AKWA IBOM NORTH EAST,SD/007/AK,Senatorial District,"ETINAN, IBESIKPO ASUTAN, IBIONO IBOM, ITU, NSIT ATAI, NSIT IBOM, NSIT UBIUM, URUAN, UYO",INEC OFFICE UYO LGA,3,AK,AKWA IBOM STATE,161,NG,Nigeria,,,
1352,AKWA IBOM NORTH WEST ,SD/008/AK,Senatorial District,"ABAK, ESSIEN UDIM, ETIM EKPO, IKA, IKONO, IKOT EKPENE, INI, OBOT AKARA, ORUK ANAM, UKANAFUN",INEC OFFICE IKOT EKPENELGA,3,AK,AKWA IBOM STATE,161,NG,Nigeria,,,
1353,AKWA IBOM SOUTH ,SD/009/AK,Senatorial District,"EASTERN OBOLO, EKET, ESIT EKET, IBENO, IKOT ABASI, MBO, MKPAT ENIN, OKOBO, ONNA, ORON, UDUNG UKO,URUE OFFONG/ORUKO",EKET LGA INEC OFFICE,3,AK,AKWA IBOM STATE,161,NG,Nigeria,,,
1354,ADAMAWA NORTH,SD/004/AD,Senatorial District,"MADAGALI, MAIHA, MICHIKA, MUBI NORTH, MUBI SOUTH ",GSS MUBI,2,AD,ADAMAWA STATE,161,NG,Nigeria,,,
1355,ADAMAWA SOUTH ,SD/005/AD,Senatorial District,"DEMSA, GANYE, GUYUK, JADA, MAYO-BELWA, NUMAN, SHELLENG, TOUNGO, LAMURDE",GSS NUMAN,2,AD,ADAMAWA STATE,161,NG,Nigeria,,,
1356,ADAMAWA CENTRAL,SD/006/AD,Senatorial District,"HONG, FUFORE, SONG, YOLA NORTH, YOLA SOUTH, GERFI",GMMC YOLA,2,AD,ADAMAWA STATE,161,NG,Nigeria,,,
1357,ANAMBRA NORTH ,SD/010/AN,Senatorial District,"ONITSHA NORTH, ONITSHA SOUTH, OYI, OGBARU, ANAMBRA EAST, ANAMBRA WEST, AYAMELUM",ONITHA NORTH INEC OFFICE,4,AN,ANAMBRA STATE,161,NG,Nigeria,,,
1358,ANAMBRA CENTRAL ,SD/011/AN,Senatorial District,"AWKA NORTH, AWKA SOUTH, NJIKOKA, ANAOCHA, IDEMILI NORTH, IDEMILI SOUTH, DUNUKOFIA",AWKA SOUTH,4,AN,ANAMBRA STATE,161,NG,Nigeria,,,
1359,ANAMBRA SOUTH ,SD/012/AN,Senatorial District,"IHIALA, NNEWI NORTH, NNEWI SOUTH, ORUMBA SOUTH, ORUMBA NORTH, AGUATA, EKWUSIGO",NNEWI NORTH INEC OFFICE,4,AN,ANAMBRA STATE,161,NG,Nigeria,,,
1360,BAUCHI SOUTH ,SD/013/BA,Senatorial District,"ALKALERI, KIRFI, BAUCHI, TAFAWA BALEWA, BOGORO, DASS, TORO",INEC STATE OFFICE,5,BA,BAUCHI STATE,161,NG,Nigeria,,,
1361,BAUCHI CENTRAL ,SD/014/BA,Senatorial District,"NINGI, WARJI, DARAZO, GANJUWA, MISAU, DAMBAN",DARAZO,5,BA,BAUCHI STATE,161,NG,Nigeria,,,
1362,BAUCHI NORTH ,SD/015/BA,Senatorial District,"ZAKI, GAMAWA, JAMA’ARE, ITAS-GADAU, SHIRA, GIADE, KATAGUM",AZARE,5,BA,BAUCHI STATE,161,NG,Nigeria,,,
1363,BAYELSA EAST,SD/016/BY,Senatorial District,"BRASS, NEMBE, OGBIA",INEC BRASS,6,BY,BAYELSA STATE,161,NG,Nigeria,,,
1364,BAYELSA CENTRAL ,SD/017/BY,Senatorial District,"KOLOKUMA/OPOKUMA, SOUTHERN IJAW, YENAGOA",COUNCIL HALL YENAGOA,6,BY,BAYELSA STATE,161,NG,Nigeria,,,
1365,BAYELSA WEST ,SD/018/BY,Senatorial District,"EKEREMOR, SAGBAMA",INEC OFFICE SAGBAMA,6,BY,BAYELSA STATE,161,NG,Nigeria,,,
1366,BENUE NORTH  EAST ,SD/019/BN,Senatorial District,"KATSINA-ALA, KONSHISHA, KWANDE, LOGO, UKUM, USHONGO, VANDEIKYA",KATSINA-ALA,7,BN,BENUE STATE,161,NG,Nigeria,,,
1367,BENUE NORTH WEST,SD/020/BN,Senatorial District,"BURUKU, GBOKO, GUMA, GWER-EAST, GWER-WEST, MARKURDI, TARKA",MARKURDI,7,BN,BENUE STATE,161,NG,Nigeria,,,
1368,BENUE SOUTH,SD/021/BN,Senatorial District,"ADO, AGATU, APA, OBI, OGBADIBO, OHIMINI, OJU,OKPOKWU, OTUKPO",OTUKPO,7,BN,BENUE STATE,161,NG,Nigeria,,,
1369,BORNO NORTH,SD/022/BO,Senatorial District,"ABADAM, GUBIO, GUZAMALA,  KUKAWA, MAGUMERI, MARTE, MOBBAR, NGANZA, MOGUNO",INEC OFFICE MONGUNO,8,BR,BORNO STATE,161,NG,Nigeria,,,
1370,BORNO CENTRAL,SD/023/BO,Senatorial District,"DIKWA, JERE, KALA BALGE, MAFA, METROPOLITAN, NGALA, KONDUGA, BAMA, KAGA",WAZIRI HALL MADUGURI METRO COUNCIL,8,BR,BORNO STATE,161,NG,Nigeria,,,
1371,BORNO SOUTH,SD/024/BO,Senatorial District,"ASKIRA/UBA, BAYO, BIU, CHIBOK, DAMABOA, GWOZA, HAWUL, KWAYA, SHANI",BIU LG COUNCIL CHAMBER,8,BR,BORNO STATE,161,NG,Nigeria,,,
1372,CROSS RIVER NORTH,SD/025/CR,Senatorial District,"BEKWARRA, OBANLIKU, OBUDU, OGOJA, YALA, BIASE",INEC OFFICE OGOJA,9,CR,CROSS RIVER STATE,161,NG,Nigeria,,,
1373,CROSS RIVER CENTRAL,SD/026/CR,Senatorial District,"ABI, BOKI, ETUNG, IKOM, OBUBRA, YAKURR",INEC OFFICE IKOM,9,CR,CROSS RIVER STATE,161,NG,Nigeria,,,
1374,CROSS RIVER SOUTH,SD/027/CR,Senatorial District,"CALABAR MUNICIPAL, CALABAR SOUTH, AKAMKPA, AKPABUYO, BAKASSI, ODUKPANI",CALABAR INEC OFFICE,9,CR,CROSS RIVER STATE,161,NG,Nigeria,,,
1375,DELTA CENTRAL,SD/028/DT,Senatorial District,"ETHIOPE EAST, ETHIOPE WEST, OKPE, SAPELE,UDU, UGHELLI NORTH, UGHELI SOUTH, UVWIE","TOWN HALL, UGHELLI NORTH LGA",10,DT,DELTA STATE,161,NG,Nigeria,,,
1376,DELTA NORTH,SD/029/DT,Senatorial District,"ANIOCHA NORTH, ANIOCHA SOUTH, IKA NORTH-EAST, IKA SOUTH, NDOKWA EAST, NDOKWA WEST, OSHIMILI NORTH, OSHIMILI SOUTH, UKWUANI",INEC STATE H/QS ASABA,10,DT,DELTA STATE,161,NG,Nigeria,,,
1377,DELTA SOUTH,SD/030/DT,Senatorial District,"BOMADI, BURUTU, ISOKO NORTH, ISOKO SOUTH, PATANI, WARRI NORTH, WARRI SOUTH, WARRI SOUTH WEST",ISOKO SOUTH COUNCIL HALL OLEH,10,DT,DELTA STATE,161,NG,Nigeria,,,
1378,EBONYI NORTH,SD/031/EB,Senatorial District,"ABAKALIKI, EBONYI, IZZI, OHAUKWU",ABAKALIKI LGA COUNCIL HALL NKALIKI,11,EB,EBONYI STATE,161,NG,Nigeria,,,
1379,EBONYI CENTRAL,SD/032/EB,Senatorial District,"EZZA NORTH, EZZA SOUTH, IKWO, ISHIELU",LG COUNCIL HALL ONUEKE EZZA SOUTH,11,EB,EBONYI STATE,161,NG,Nigeria,,,
1380,EBONYI  SOUTH,SD/033/EB,Senatorial District,"AFIKPO NORTH, AFIKPO SOUTH, IVO, OHAOZARA, ONICHA",AFIKPO NORTH LGA COUNCIL HALL AFIKPO,11,EB,EBONYI STATE,161,NG,Nigeria,,,
1381,EDO CENTRAL,SD/034/ED,Senatorial District,"ESAN CENTRAL, ESAN NORTH EAST, ESAN SOUTH EAST, ESAN WEST, IGUEBEN",SACRED HEART GIRLS’S UBIAJA,12,ED,EDO STATE,161,NG,Nigeria,,,
1382,EDO NORTH,SD/035/ED,Senatorial District,"AKOKO EDO, ETSAKO EAST, ETSAKO CENTRAL, ETSAKO WEST, OWAN EAST, OWAN WEST","COUNCIL HALL, AUCHI",12,ED,EDO STATE,161,NG,Nigeria,,,
1383,EDO  SOUTH,SD/036/ED,Senatorial District,"OREDO, ORHIONMWON, OVIA NORTH EAST, OVIA SOUTH WEST, EGOR, UHUNMWODE, IKPOBA OKHA","INEC H/Q, BENIN CITY",12,ED,EDO STATE,161,NG,Nigeria,,,
1384,EKITI NORTH,SD/037/EK,Senatorial District,"IKOLE, OYE, IDO/OSI, MOBA, ILEJEMEJE",ST. DAVID’S ANG. PRY. SCH. IDO-EKITI,13,EK,EKITI STATE,161,NG,Nigeria,,,
1385,EKITI CENTRAL,SD/038/EK,Senatorial District,"ADO EKITI, IREPODUN/IFELODUN, IJERO, EFON, EKITI WEST",MARY IMMACULATE GIRL’S GRAM. SCH. ADO,13,EK,EKITI STATE,161,NG,Nigeria,,,
1386,EKITI  SOUTH,SD/039/EK,Senatorial District,"EKITI SOUTH WEST, IKERE, EMURE, ISE/ORUN, GBONYIN, EKITI EAST",HOLY TRINITY PRY. SCH. ODO OJA IKERE EKITI,13,EK,EKITI STATE,161,NG,Nigeria,,,
1387,ENUGU EAST,SD/040/EN,Senatorial District,"ENUGU EAST, ENUGU NORTH, ENUGU SOUTH, ISI-UZO, NKANU EAST, NKANU WEST",ENUGU NORTH LG COUNCIL HALL,14,EN,ENUGU STATE,161,NG,Nigeria,,,
1388,ENUGU WEST,SD/041/EN,Senatorial District,"ANINIRI, AWGU, EZEAGU, OJI RIVER, UDI ",AWGU LG COUNCIL HALL,14,EN,ENUGU STATE,161,NG,Nigeria,,,
1389,ENUGU  NORTH,SD/042/EN,Senatorial District,"IGBO-ETITI, IGBO-EZE NORTH, IGO-EZE SOUTH, UZO UWANI, UDENU, NSUKKA",NSUKKA LG HALL,14,EN,ENUGU STATE,161,NG,Nigeria,,,
1390,GOMBE CENTRAL,SD/043/GM,Senatorial District,"AKKO, YAMALTU/DEBA",GOVT. TECH. SCH. KUMO,16,GM,GOMBE STATE,161,NG,Nigeria,,,
1391,GOMBE SOUTH,SD/044/GM,Senatorial District,"BALANGA, BILLIRI, KALTUNGO, SHONGOM",GGASS KALTUNGO,16,GM,GOMBE STATE,161,NG,Nigeria,,,
1392,GOMBE NORTH  ,SD/045/GM,Senatorial District,"FUNAKAYE, NAFADA, GOMBE, KWAMI,DUKKU",GSS MALAM SIDI,16,GM,GOMBE STATE,161,NG,Nigeria,,,
1393,IMO EAST,SD/046/IM,Senatorial District,"ABOH MBAISE, AHIAZU MBAISE, EZINIHITTE, IKEDURU, MBAITOLI, NGOR OKPALA, OWERRI MUNICIPAL, OWERRI NORTH, OWERRI WEST",OWERRI MUNICIPAL COUNCIL HALL,17,IM,IMO STATE,161,NG,Nigeria,,,
1394,IMO WEST,SD/047/IM,Senatorial District,"IDEATO NORTH, IDEATO SOUTH, ISU, NJABA, NKWERE, NWANGELE, OGUTA, OHAJI/EGBEMA, ORLU, ORSU, ORU WEST, ORU EAST",ORLU LGA COUNCIL HALL,17,IM,IMO STATE,161,NG,Nigeria,,,
1395,IMO NORTH  ,SD/048/IM,Senatorial District,"EHIME MBANO, IHITE/UBOMA, ISIALA MBANO, OBOWO, OKIGWE, ONUIMO",OKIGWE LGA COUNCIL HALL,17,IM,IMO STATE,161,NG,Nigeria,,,
1396,JIGAWA SOUTH – WEST,SD/049/JG,Senatorial District,"BIRNIN KUDU, BUJI, DUTSE, GWARAM, KIYAWA, JAUN, MIGA",DUTSE MUNICIPAL COUNCIL,18,JG,JIGAWA STATE,161,NG,Nigeria,,,
1397,JIGAWA NORTH – EAST,SD/050/JG,Senatorial District,"AUYO, BIRNIWA, GURI, HADEJIA, KAUGAMA, K/HAUSA, K/KASAMMA, M/MADORI",HADEJIA LG SECRETERIAT,18,JG,JIGAWA STATE,161,NG,Nigeria,,,
